src_user,z_total_events,z_success_ratio,z_fail_ratio,z_unique_dst,z_night_ratio,z_self_user_ratio
ANONYMOUS LOGON@C10,0.1804610752204262,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10005,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10012,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C1002,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10024,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C1003,0.17640466029036178,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10047,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10054,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C1008,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10089,0.1804610752204262,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10099,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10114,0.1723482453602974,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10136,0.1804610752204262,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10171,0.1804610752204262,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10199,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10210,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10221,0.1804610752204262,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C1023,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10267,0.16829183043023296,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10301,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10321,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10340,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10342,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10362,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10388,0.1804610752204262,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10397,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10417,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10521,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10552,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C1056,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10563,0.17640466029036178,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10576,0.1804610752204262,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10583,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10603,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10607,0.17640466029036178,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
ANONYMOUS LOGON@C10622,0.18248928268545841,0.18289518836832613,0.0,1.1261189013227926,0.3476422772284159,0.24597461337138105
