src_user,z_total_events,z_success_ratio,z_fail_ratio,z_unique_dst,z_night_ratio,z_self_user_ratio
ANONYMOUS LOGON@C10171,0.1805959558901789,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1042,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1046,0.17842353247539647,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1065,3.338729976057372,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1089,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1139,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C13578,0.04916433929584137,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1382,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C14665,0.16647520369409305,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C14700,0.13823369930192136,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1503,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C15068,0.15344066320539843,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C15210,0.15452687491278966,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C15285,0.18276837930496134,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1529,0.13280264076496526,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1549,0.18168216759757014,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C15538,0.17516489735322283,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1567,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C15888,2.354622169160927,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1611,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1624,0.1729924739384404,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1628,0.15995793344974574,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C16502,0.18385459101235258,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1666,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1672,0.06328509149192721,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C16926,0.13280264076496526,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1700,0.1566992983275721,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C17375,0.15995793344974574,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1745,0.17625110906061403,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1763,0.09369901929888136,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1767,0.08175069051757794,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1770,0.15995793344974574,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1786,0.15452687491278966,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C18244,0.1795097441827877,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1862,0.18385459101235258,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1871,0.12411294710583551,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C18733,0.12462953388675374,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1909,1.2738415203066638,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C19368,0.18385459101235258,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1946,0.1740786856458316,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1953,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C19703,0.18385459101235258,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1972,0.08066447881018672,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C1993,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2008,0.1805959558901789,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2021,0.18385459101235258,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2038,0.14583718125365988,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2039,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2043,0.1805959558901789,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2055,0.10890598320235843,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2057,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2106,3.3224368004465035,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2127,0.028526316855408195,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2128,0.16756141540148428,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2148,0.11433704173931453,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2149,0.1338888524723565,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2198,0.10833635827588545,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2254,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2277,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2290,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2303,0.1295440056427916,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C23076,0.050250551003232585,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2385,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C241,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2470,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2496,0.13171642905757405,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2521,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2589,0.10347492466540234,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2606,0.9707884539445137,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2629,0.06328509149192721,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2634,0.1251991588132267,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2645,0.12737158222800915,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2647,0.1686476271088755,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2650,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2679,0.16104414515713697,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2685,0.1338888524723565,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2696,0.18494080271974378,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2702,0.18168216759757014,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
ANONYMOUS LOGON@C2719,0.14909581637583355,0.09975732166145596,0.0,1.3286101204828318,0.0,0.15542276072888023
