src_user,z_total_events,z_success_ratio,z_fail_ratio,z_unique_dst,z_night_ratio,z_self_user_ratio
ANONYMOUS LOGON@C10,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10131,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1015,0.1762084071672388,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10185,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10206,0.1833413157063684,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10214,0.17858604334694866,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10233,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10249,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1025,0.1940406785150628,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1028,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1035,0.17145313480781907,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10355,0.1940406785150628,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1042,0.1940406785150628,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10508,0.17858604334694866,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10520,0.1833413157063684,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1065,5.650189051211791,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1069,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10858,0.1833413157063684,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C1089,0.1940406785150628,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10901,0.17739722525709373,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C10936,0.18096367952665854,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C11061,0.17858604334694866,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C11182,0.1833413157063684,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
ANONYMOUS LOGON@C11204,0.18215249761651348,0.09150904612525042,0.0,1.1621049159626107,0.0,0.15303301506090178
