src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
U53@DOM1,2992,0.9532085561497327,0.0,3,0.3372326203208556,0.029077540106951873,0.30028082218020713
U22@DOM1,48032,0.9544886742171885,0.0,23,0.24850099933377748,0.9994378747501665,0.27802110607869546
C217$@DOM1,2293,1.0,0.0,5,0.3392935019624945,0.016572176188399478,0.2728757796742719
C1114$@DOM1,10537,0.9830122425737876,0.0,22,0.38303122330834205,1.0,0.27225950556004086
C698$@DOM1,1951,1.0,0.0,8,0.3423885187083547,0.12608918503331626,0.26377985349097977
C567$@DOM1,8179,0.987651302115173,0.0,23,0.28450910869299423,1.0,0.2616556195476525
U292@DOM1,9626,1.0,0.0,32,0.350924579264492,0.9809889881570746,0.2599432369942377
C599$@DOM1,11823,0.9939101750824664,0.0,22,0.3932166116890806,1.0,0.25882260689430303
C104$@DOM1,12873,0.9952613998290997,0.0,22,0.3922162666045211,1.0,0.2579927663892354
C123$@DOM1,16711,0.9954520974208605,0.0,22,0.22236849979055712,1.0,0.25605407660397284
U5276@DOM1,8616,1.0,0.0,5,0.3361188486536676,0.7382776230269267,0.25584876962066205
C538$@DOM1,11881,0.9961282720309739,0.0,23,0.32152175742782596,1.0,0.25441798657452486
NETWORK SERVICE@C2496,202,0.9356435643564357,0.0,1,0.3415841584158416,0.0,0.2539819193250463
U5914@C4666,1,1.0,0.0,1,1.0,0.0,0.2506999022046854
U456@DOM5,1,1.0,0.0,1,1.0,0.0,0.2506999022046854
U1818@C3037,1,1.0,0.0,1,1.0,0.0,0.2506999022046854
C3321$@DOM1,1,1.0,0.0,1,1.0,0.0,0.2506999022046854
U1818@C1710,1,1.0,0.0,1,1.0,0.0,0.2506999022046854
U9612@DOM80,1,1.0,0.0,1,1.0,0.0,0.2506999022046854
U7387@C2382,1790,0.0,0.0,1,0.33798882681564246,1.0,0.24945537104766602
SYSTEM@C1003,2,1.0,0.0,1,1.0,0.0,0.24890591888893954
SYSTEM@C556,2,1.0,0.0,1,1.0,0.0,0.24890591888893954
U75@DOM1,9382,1.0,0.0,3,0.34885951822639094,0.8126199104668514,0.2482065864639632
U77@DOM1,3,0.6666666666666666,0.0,2,1.0,0.6666666666666666,0.2481119956988992
U194@C2356,3,0.6666666666666666,0.0,2,1.0,0.6666666666666666,0.2481119956988992
C1085$@DOM1,5788,0.9956807187284036,0.0,20,0.26969592259847963,0.9932619212163096,0.24488545194851263
U66@DOM1,23160,1.0,0.0,105,0.3364853195164076,1.0,0.24441514651970475
U24@DOM1,1823,1.0,0.0,27,0.27317608337904553,0.9100383982446517,0.24342922222493824
U6979@C15200,5,0.6,0.0,2,0.0,0.4,0.24216979270093986
U9157@DOM1,2,0.5,0.0,2,0.0,0.5,0.24007753534794507
U113@DOM1,6236,1.0,0.0,1,0.3436497754971135,0.8146247594611931,0.23970199369843048
C523$@DOM1,4034,0.9952900347050074,0.0,19,0.49429846306395636,0.9856222112047596,0.23860634139526482
C1794$@DOM1,8525,1.0,0.0,22,0.33994134897360706,1.0,0.2352724908169399
C2588$@DOM1,351,0.9629629629629629,0.0,5,0.2564102564102564,0.2621082621082621,0.23427793939965336
C988$@DOM1,3106,0.9935608499678042,0.0,20,0.3164842240824211,0.9874436574372183,0.23366100136878265
U199@DOM1,795,0.810062893081761,0.0,13,0.35974842767295595,0.8968553459119497,0.2316376016873315
C1766$@DOM1,8051,1.0,0.0,22,0.31225934666501054,1.0,0.23126895892789356
C1617$@DOM1,6993,1.0,0.0,22,0.34777634777634775,1.0,0.2310358015821239
U3575@?,6,0.0,0.0,2,1.0,1.0,0.23045153347533032
U384@?,6,0.0,0.0,2,1.0,1.0,0.23045153347533032
U11293@?,8,0.0,0.0,2,1.0,1.0,0.23045153347533032
C9912$@DOM1,692,1.0,0.0,6,0.3236994219653179,0.07514450867052024,0.23045023608098336
U4522@?,7,0.0,0.0,2,1.0,1.0,0.23012213209615517
U225@?,8,0.0,0.0,3,1.0,1.0,0.2299242929095099
U8891@?,6,0.0,0.0,3,1.0,1.0,0.2299242929095099
U8478@?,7,0.0,0.0,3,1.0,1.0,0.22959512929254278
U4569@?,4,0.0,0.0,2,1.0,1.0,0.22929927838813502
U7893@?,2,0.0,0.0,2,1.0,1.0,0.22900449351380636
U891@?,2,0.0,0.0,2,1.0,1.0,0.22900449351380636
U7221@?,2,0.0,0.0,2,1.0,1.0,0.22900449351380636
U296@?,3,0.0,0.0,2,1.0,1.0,0.22886448494522438
U7228@?,3,0.0,0.0,2,1.0,1.0,0.22886448494522438
U4853@DOM1,115,0.3391304347826087,0.0,10,0.3826086956521739,0.6608695652173913,0.22860940864611068
U9612@DOM1,10,0.4,0.0,2,0.3,0.6,0.22795301241185462
C13499$@?,8,0.0,0.0,1,1.0,1.0,0.22645227680858848
U1718@?,123,0.0,0.0,120,0.2601626016260163,1.0,0.2250101171973773
U5821@DOM1,7,0.2857142857142857,0.0,3,0.0,0.7142857142857143,0.2246622274093263
U1805@DOM1,5,0.8,0.0,3,1.0,0.8,0.2240294056435731
C16882$@?,1,0.0,0.0,1,1.0,1.0,0.22243373575654124
U26@DOM1,9,0.5555555555555556,0.0,2,1.0,0.8888888888888888,0.22118457479682363
C1369$@?,2,0.0,0.0,1,1.0,1.0,0.22100257922214528
C3185$@?,2,0.0,0.0,1,1.0,1.0,0.22100257922214528
U334@?,2,0.0,0.0,1,1.0,1.0,0.22100257922214528
U399@DOM5,255,1.0,0.0,1,0.33725490196078434,0.0,0.2158323650565951
SYSTEM@C465,8,1.0,0.0,1,0.0,0.0,0.21472054669104113
C2096$@?,675,0.0,0.0,2,0.3422222222222222,1.0,0.21374844652855818
C553$@DOM1,4802,1.0,0.0,15,0.5689296126613911,0.9912536443148688,0.2136934650300365
U6349@DOM1,2,1.0,0.0,1,1.0,0.5,0.2130555970622705
NETWORK SERVICE@C12897,2,1.0,0.0,1,1.0,0.5,0.2130555970622705
U25@DOM3,2,1.0,0.0,2,0.0,0.0,0.21088061509909994
U3544@DOM16,6,1.0,0.0,3,0.0,0.0,0.2104336900323901
C101$@DOM1,5029,1.0,0.0,16,0.42175382779876713,0.9922449791210977,0.20988188441958244
NETWORK SERVICE@C1152,4,1.0,0.0,1,0.0,0.0,0.20961705168382627
U400@C832,312,1.0,0.0,1,0.33653846153846156,0.1794871794871795,0.20900319912909027
U5923@DOM23,25,1.0,0.0,2,0.0,0.0,0.20863314213381345
NETWORK SERVICE@C1678,3,1.0,0.0,1,0.0,0.0,0.2081614808528508
U211@C936,3,1.0,0.0,1,0.0,0.0,0.2081614808528508
U6631@DOM45,3,1.0,0.0,1,0.0,0.0,0.2081614808528508
NETWORK SERVICE@C1929,3,1.0,0.0,1,0.0,0.0,0.2081614808528508
U737@DOM1,515,0.9922330097087378,0.0,43,0.1262135922330097,0.9786407766990292,0.20651834053285723
C2092$@DOM1,3475,1.0,0.0,21,0.2837410071942446,1.0,0.20622945268015536
U251@DOM1,1817,1.0,0.0,17,0.0,0.9851403412217942,0.20604489096313328
C1737$@DOM1,1340,1.0,0.0,29,0.3253731343283582,0.9694029850746269,0.20568195036393777
U65@C1669,863,1.0,0.0,1,0.31981460023174973,0.6106604866743917,0.20562008666973286
SYSTEM@C1006,2,1.0,0.0,1,0.0,0.0,0.2055833003091726
SYSTEM@C1816,2,1.0,0.0,1,0.0,0.0,0.2055833003091726
SYSTEM@C185,2,1.0,0.0,1,0.0,0.0,0.2055833003091726
SYSTEM@C385,2,1.0,0.0,1,0.0,0.0,0.2055833003091726
SYSTEM@C5653,2,1.0,0.0,1,0.0,0.0,0.2055833003091726
NETWORK SERVICE@C2125,2,1.0,0.0,1,0.0,0.0,0.2055833003091726
U8698@DOM16,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
SYSTEM@C109,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
SYSTEM@C1797,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
SYSTEM@C2390,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
SYSTEM@C492,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
NETWORK SERVICE@C2189,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
C2012$@DOM1,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
SYSTEM@C628,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
SYSTEM@C324,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
NETWORK SERVICE@C8406,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
U1715@DOM5,1,1.0,0.0,1,0.0,0.0,0.20529859162741537
