src_user,z_total_events,z_success_ratio,z_fail_ratio,z_unique_dst,z_night_ratio,z_self_user_ratio
ANONYMOUS LOGON@C10,0.16279096942617693,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C10144,0.16438412871860508,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1015,0.16597728801103323,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C10171,0.16757044730346138,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1023,0.16757044730346138,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C10267,0.16279096942617693,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1065,5.065957828323012,0.09991083789777866,0.0,1.1686311565368954,0.17285940763333565,0.12750078453981817
ANONYMOUS LOGON@C1073,0.16757044730346138,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C10770,0.16279096942617693,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C108,0.15960465084132064,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C10894,0.16597728801103323,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1108,0.14207989862461098,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1110,0.14367305791703913,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C11145,0.1580114915488925,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1124,0.05286297824863456,0.09991083789777866,0.0,1.1686311565368954,0.01624985225103353,0.12750078453981817
ANONYMOUS LOGON@C11242,0.16597728801103323,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1126,0.14526621720946728,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1136,0.14526621720946728,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C11757,0.14367305791703913,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C11957,0.14685937650189543,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1208,0.04808350037135011,0.09991083789777866,0.0,1.1686311565368954,0.12935100240100786,0.12750078453981817
ANONYMOUS LOGON@C121,0.14367305791703913,0.09991083789777866,0.0,1.1686311565368954,3.672305132267343,0.12750078453981817
ANONYMOUS LOGON@C1223,0.14685937650189543,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C124,0.14367305791703913,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1240,0.14367305791703913,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
ANONYMOUS LOGON@C1254,0.1373004207473265,0.09991083789777866,0.0,1.1686311565368954,1.6073912181217056,0.12750078453981817
