src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
U53@DOM1,3999,0.9874968742185546,0.0,3,0.0,0.02875718929732433,0.3055141040872654
U22@DOM1,68393,0.9606100039477724,0.0,17,0.0,1.0,0.27438388081244636
C1114$@DOM1,19983,0.9964970224690988,0.0,23,0.0,1.0,0.2707155415959802
U66@DOM1,31458,1.0,0.0,136,0.0,1.0,0.26856351837471304
C10$@DOM1,748,0.18850267379679145,0.0,86,0.0,1.0,0.26785517970058637
C104$@DOM1,16466,0.9974492894449168,0.0,23,0.0,1.0,0.26655080203935133
U24@DOM1,5012,1.0,0.0,32,0.0,0.9000399042298484,0.26640776028336666
C7298$@DOM1,813,0.3148831488314883,0.0,31,0.0,1.0,0.26433723416122645
C3811$@DOM1,650,0.18769230769230769,0.0,35,0.0,1.0,0.2643110750099342
U292@DOM1,11653,1.0,0.0,33,0.0,0.9784604822792414,0.26355362771816015
C599$@DOM1,20114,0.9986576513870936,0.0,23,0.0,1.0,0.2615152237745132
C123$@DOM1,16893,1.0,0.0,23,0.0,1.0,0.2555470121144381
C1766$@DOM1,13567,1.0,0.0,23,0.0,1.0,0.25388746088274217
C1794$@DOM1,13216,1.0,0.0,23,0.0,1.0,0.25363246904660197
U1718@?,91,0.0,0.0,78,0.0,1.0,0.2519962338636047
C567$@DOM1,12044,1.0,0.0,24,0.0,1.0,0.2512462533361549
U399@DOM5,795,1.0,0.0,1,0.0,0.0,0.2509766709696877
C538$@DOM1,11335,1.0,0.0,23,0.0,1.0,0.24896987981027863
C988$@DOM1,7983,0.9966178128523112,0.0,21,0.0,0.9934861580859327,0.24865541641023647
U7@DOM1,13732,1.0,0.0,21,0.0,0.9964316923973201,0.2463666677699795
U177@DOM1,5903,1.0,0.0,14,0.0,0.8099271556835508,0.24625672658993525
U75@DOM1,12854,1.0,0.0,3,0.0,0.8087754784502879,0.24537902549652169
U7998@DOM1,592,0.6858108108108109,0.0,170,0.0,1.0,0.24443323906509096
