computer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,gmm_score
C1795,395.73013323918286,1836.3217499456787,149.81045019311034,371.6403746238425,-30.773332824431453,213.333979966012,570.5398167684446,591.2482715819481,-636.6779128146095,-613.7330932277621,73.80398173754932,-1279.9467431644407,-22.65970602997258,-28.266310743328606,-330.6128840256872,2.004690779895962,-172.8582783362802,-678.2077932883872,1045.1315683244266,-39.19965249504966,-205.42751616288376,-53.65548888712168,2.1726826379041437,-31.920034254003056,-26.361959038924844,-3.952095165749163,-0.3452797152826605,-0.9454045921746408,-0.2705223109157896,24.70345581993842,-32.90415480112786,-0.04138521790569526,2264.673112077509
C1968,357.9707346859581,2005.219265291526,164.8715180382257,443.86116052347427,-58.57462734714367,152.43199830581284,442.34127045523906,594.8258896895451,-874.3436268296736,-443.8215895467826,-60.06972600893292,-1186.3610965981038,-45.063422678572756,-62.9521317141144,-684.2324981051077,13.771005023508181,-241.8216492150172,394.0023291668516,-551.0016322796471,91.10135300455815,879.6763109354627,-204.4305265532627,-34.81274018895347,-160.88740907672525,-10.492812543295106,132.0093710952836,2.3223948836483723,-1.5066773856598683,-0.23237475343389372,12.621640707574006,-25.371804883715164,0.038808152648890704,2264.664256847719
C967,106.32281881629778,4.2021309108310625,57.57441937079974,-25.62146238193579,-6.5241212896485274,-7.867678691412964,-5.946175554571307,4.486535421155343,-2.854150670110855,3.430064494752788,20.7132736869838,-11.197879045737448,2.404985177607774,7.3251014860108015,55.85086512712761,2035.9624094086512,2.1088191851606126,-0.9730434213775128,-0.9794718849352494,-0.29894595900813425,-4.549237896039047,-4.32877590375066,-0.1825513097763554,-3.087217305058109,-0.7706619915820211,0.01123605038097869,0.03660104747534854,-0.06357970266958887,-0.016029908921583624,0.5008957071712209,0.4223788324015526,0.02666557460870105,2264.6616514659045
C539,334.13396394593633,1750.509707386733,202.04002045184822,211.5514458213274,51.252168646665275,404.78294832134014,986.4705286474481,257.9669953146212,-754.5743338896807,-278.74134994956484,215.0600463609577,-404.6265949342343,-34.4650346242099,-71.84874612767545,-300.4928847301201,2.215463092287616,464.73370992871014,-625.510461461107,-908.4489177514083,-187.0911207528853,-554.476556012203,176.83739700811,42.0921979114156,152.00825915713574,93.81887390285353,-371.2734911945073,1.0761712116933622,33.66057684846382,-4.45277947634839,47.5836491539509,-153.7832248344684,-1.165669022317849,2264.645390769572
C1709,208.55699069355316,439.2131934834206,153.47485335222288,158.19345086688764,-63.04042869467416,235.52079169356142,440.0606132074998,381.8414584072751,-62.61978661488115,62.05382896599261,41.583211768539925,-183.10542229666376,15.681512776985429,26.48277276662809,424.46728240409476,-12.81424953092465,38.75717988608302,-493.00766144786957,-385.17332753048873,222.0388391285984,-269.6423366521442,26.797748185630574,-21.41611003081253,-19.02826743074495,21.849484728091845,917.1178807121865,3.6600765759514653,-30.98568754952799,3.3989045861394893,-29.4761108068433,259.13953490769325,1.6707434168385356,2264.4828768684492
C868,99.37725463232235,-0.5326450191881021,12.57820499121644,-4.73213267040525,-1.2587319335071423,2.7297519049930035,13.124334491062378,13.163145227761355,14.88517373259736,-6.735877927984498,-3.3213707785997477,2.4603998219157646,0.2940702673636817,7.049081486864681,-1.9141212593072225,0.1888585391662126,-0.6599666155535262,-2.615337902322594,4.136627861852514,0.9570536282634359,14.791314288260077,26.44825641301456,3.0137814757454695,22.389990814589726,11.945856481133138,4.181620760394319,-0.11355481918126772,4.5983087973418675,-0.6529793677911448,-5.123132947338635,-10.720680442216263,709.299956971162,2264.4461209602096
C101,337.9009581302457,430.319526810351,277.2803125850216,18.23387057960216,-139.82718824777072,22.39262096919995,290.7027312887127,149.34352889601433,-47.38188454991034,175.54728207713802,117.70512189602462,5.679314722718104,-5.379714050044765,26.2163821404922,-16.652316944327968,0.10299979168987371,-57.251657443044394,-288.712643033838,-51.41349779361519,12.254985651114309,263.56339708578986,74.34896121748501,11.824046360940066,79.58287172328386,-45.32083064859116,-441.8127459192757,-20.514808559897464,-46.1036763612246,9.950843016692234,-291.76158000483645,678.6772324782208,4.555987142102461,2264.4327206265957
C2650,34.78472499262221,18.56655760727468,51.5329340272976,-16.958077270413416,-10.35489330905412,1.2221849606621555,25.97952279773051,30.649654790875104,-16.674222970753537,47.27903107428245,-10.066392339240082,-66.61910147289723,7.494726475355796,8.924693081165552,148.37681640587184,-4.488515047575002,3.4275299350783692,30.273790650860704,-12.61980777951101,-19.83400195652313,1.9369131489893319,-748.7578308050115,824.3616195961438,772.4997812272642,-8.618199421832928,23.841664683988455,-1.9959478380489688,-5.694794716190876,0.43897975931163785,11.385421230160793,4.57879104060485,0.011331901712157073,2263.991955292421
C553,218.1690605504833,675.370805237835,521.8404360736492,173.11737122077525,-6.113839742285176,200.0844610499123,446.81506007982705,96.91483875709201,-244.4553178410363,-79.68949754369898,131.18266770841683,-45.293634706348755,-17.600863836539226,-27.78465542188671,-135.11114000356972,0.5916194215301915,1349.664218174996,368.9730281633645,272.63745399887955,-843.3484764200956,138.98480220887993,-20.15644136256361,-16.32774510699665,-30.98021989100021,1.9790391037133908,204.80331138358903,0.09552881372115263,-8.497635916547127,1.4081753744869752,-30.61134896219915,112.91114630069382,0.7670110850479722,2263.100036054098
C365,99.07176295921803,3.170940638318957,3.32536834985205,1.4265696480163452,-1.4392643185083591,10.849560976733223,25.959543465185625,60.667675200014585,39.94913033824064,-2.607679923216854,4.721612622412823,3.981799194193837,-0.10383057960974156,4.497251234293104,5.5501590600976956,-0.1493086656274903,-1.8454041832880939,-1.0876716313900838,4.140155992894808,-2.5571033136936996,28.41057971084947,457.21356117730477,1069.553970227741,-699.407722098644,-7.2726427876355375,0.08554836526975423,-2.768505282762768,-0.8757296879579625,0.23936862184975025,2.8635913502029315,2.2703675673511796,0.1194339568139521,2262.67167762513
C395,55.279850769654004,63.29288753511706,357.18812087642186,-133.8580670207674,-48.32933981106443,-36.46203814308046,3.205018862145405,26.967714681187285,-34.076199359028664,26.36907078898843,55.353412316448164,-5.3403230192850035,104.03595675607252,2280.8431961090996,-227.8642334618067,-3.5145675014124276,9.503069109987777,22.61890714947515,-34.43710295329257,-8.41459748618104,-99.11330257285282,-118.7220461296513,-13.014680162726485,-93.68356834845966,-23.69214081859019,-8.848235788529232,-0.6375873610087281,-2.2073023082130847,0.21336292619568695,1.8800231127596554,4.353923891742176,0.49672303395911543,2260.111179383548
C1823,53.25009026177566,-1.8691592661109981,-0.08547301844596153,-0.21745516708769327,-0.0712864749172176,1.5841683648127716,4.6791328717146214,16.364566667789067,-3.0611398252917006,20.270396573529617,-11.169516519476556,4.337760528521551,-1.4229572624419173,-1.1883941706901888,-0.31525549293001315,0.05739663367095906,-7.314811950960464,9.84212625602869,15.852328036765755,0.44202883083356054,-13.667374944052249,-59.07530726157283,-5.364703858081042,-51.26619067515921,488.55264854486694,-24.01566371867541,19.88214315327781,-833.3614456463703,132.39915072343706,-56.871441650470025,-51.75212981406877,0.4440636793236879,2167.898639687735
C523,288.30390651939166,465.01815263261176,230.64287509415786,196.7662331744184,-212.25798122019182,95.14194586999753,353.22233533844656,213.8763919202203,-113.94485188020577,337.4249677320978,-20.77716834602905,-1.436782362155535,-4.737191278969184,15.818378114389704,51.593095393617865,-1.2343036988871912,-99.36504306488334,-59.836377392191984,-40.51679697015702,70.86491058123325,31.34377100194831,52.280019049109384,1.787274047481653,40.18974725473999,-46.74976340257573,19.8617852463629,-4.847999769401404,-20.443569556594408,3.185523520234518,-35.35539748880295,45.85218559111209,-0.7126500639450387,2161.480618973674
C2093,266.60749913919125,172.96779377823736,319.88393794513615,183.1577982155592,-245.58328214425993,7.765925902020885,257.66675518245825,224.47904643780598,97.04707750739057,193.28691909567394,71.26482154503422,-20.139547150890916,0.26856080120829817,10.51351032982187,106.42627858348145,-3.280063075223457,4.350859514459897,17.433535269319684,7.547954897023187,-15.661720967446389,20.2133559586297,20.505814430572276,-3.7653419615778145,12.1519154027011,-32.40120027463748,-3.0420139513899103,-3.5409748387018767,-11.61421533413059,1.9060324193418285,-29.216143481080692,-29.34888522252136,-1.2466184647899368,2104.376342091045
C480,223.96254457950448,911.7878170714777,1419.8348306098974,5446.607347717151,-3863.565697133449,-801.2007870701565,-722.24196356562,-348.03436216395363,208.5619820069304,-58.76493914432086,-44.32426786003561,103.37742480135141,-21.16803052127385,-29.514797604570255,-70.2955443902238,2.1153265271833903,-45.47735499369066,-2.7915601179030904,-27.22078683279318,-42.759099346199015,-84.63145103182059,-65.2998110937429,-2.661109753129073,-50.129185934611755,-2.8051133089904288,-8.001546604499328,-1.677144678872967,0.7115114739899205,-1.3049663843027386,30.5546422319785,13.955632273844262,1.7287960234304807,1777.3782459597883
C2320,33.75043834686602,159.85332830431054,34.99151653157155,38.394238031642665,-36.85142848947118,65.10178320986864,402.5191338895559,341.5626979816156,-131.475823515264,545.3274984654628,1982.3278502271462,259.840660769979,-20.640353824057588,-61.30689130776751,-184.7415184437556,-3.9124254572223465,-123.8062202401602,64.18464911017449,75.98951941613244,40.607379722891224,-1.4680551563731186,-127.38894373325286,-5.09775241741623,-88.3157617865551,378.38165937144936,27.004874704920685,-10.651709113023937,250.1116460774551,-43.717394081081174,6.333283992218368,10.195192595346036,-0.5108626500199294,1645.6326939888438
C1727,54.16716304119419,119.13299524192836,78.04171792479083,76.01548388778873,-54.02130183108401,134.31421244173208,371.05093062925056,610.5525497057804,-443.43527956545296,1201.8031822993416,-377.64001371768177,135.1534005727101,-29.48507340143993,-38.0377543756548,-99.82516547636848,2.960364770525342,-59.31332763046084,55.82533849795783,84.42645974260752,4.419654945763249,-77.59275212896183,-193.99683929765058,-16.095617900908852,-158.26496600533196,773.3678537052773,-26.865240124660428,4.241682051010547,139.5683597558764,-25.231038671927042,36.898621174869675,54.25409838494541,-0.5262116414013206,1635.859781927632
C506,3354.741366936343,206.08749355388997,368.53291449510544,52.87935115720312,-63.03129433316476,429.95740941638985,3312.5882428070845,-2092.6407530443003,428.20373628587646,-23.568111843967092,-414.93089159617756,28.747913659131125,-25.433807095085815,-14.169112168046581,-68.67980403349407,3.097414525925467,-84.15061564004688,73.0922533042005,52.57195100742027,61.554821237027795,-12.80538179557534,-75.25712441552695,-3.87861278039416,-58.82870982416139,28.957859858390847,22.894830376071788,4.425961003848641,32.49756360036234,-8.902757275551037,-96.31050723136597,-26.762461562134256,-1.3496593702709394,1599.8238637633683
C1085,229.13745838443958,216.18199229043455,258.04302359375504,91.76700826446769,-166.34157119528953,88.25605637147602,488.1789122606932,241.63216345999527,323.7491715664533,91.00505325442217,42.905637415092116,21.35548705803805,-4.005980976015564,22.00036016564153,27.56699693357485,-0.42651010935385625,8.174987302406757,12.634530802755986,13.958573180851015,-15.445183982193404,60.54984998818155,61.427191791348584,2.7122450300167773,50.851391821001044,-11.258662382879278,19.372110302604096,-3.197571410853608,-8.432756559108265,0.5505245455358178,-29.88185069346522,-36.29085261454561,-2.5494132481884577,1559.533959795225
C988,235.58123918741586,205.2844327793268,263.9108759850266,193.0669252232924,-231.2916455989676,9.632248839960994,253.56870643026903,172.9663144392953,61.74188771030295,238.73630608831272,273.77167751191473,-57.13741054622067,4.707023506464539,22.955351930587998,158.1139617763266,-5.074427217377371,-7.690608600680538,27.793699423829604,5.165298920206105,-11.430622350944324,49.51731955434398,46.24727836281455,-2.897024727523132,30.746178671950645,-54.23429785479441,0.9135849774876388,-4.255744614431335,-31.1057977260446,5.243274915105212,-34.734606475221256,-46.790884285061495,-1.5208159676508057,1504.2328903451178
C246,58.04221621528208,163.36897142090783,123.37855032139758,8.9701997872611,-56.78245289141551,125.6911863310329,467.80600792169224,502.52037420951245,464.74824015966516,-142.4353910008876,33.22555226916,-435.2001718393301,51.40511656282773,69.48686774848515,910.9113836963608,-23.924636416514396,15.516755281193017,99.21870943476061,-51.88050419834622,-56.458536125200375,56.80809804729082,-52.82945508787414,-49.27781964100623,-90.92191123051431,20.38276269865513,-168.6179384736612,-21.79901251864928,-24.77867107003534,-16.032734030183633,481.6460629242355,124.09091162009294,4.617985636358839,1396.8139638865248
C5850,99.96366802049296,2.7876970174300486,1.3462791748296903,1.5213521770100438,-1.5845559705232704,6.049574861543833,19.321194556499524,34.93125155578808,-8.801428399623582,41.02461380566788,17.799851609552505,-6.047601898523652,0.5167087049726818,1.7658227143213434,21.02196457580572,-0.7571594803000207,-1.3239612579018298,1.8543696144034385,1.6313788305868095,-0.21211747228453215,3.773423354301991,2.8295448110498986,2.0264701135610297,1.3662603635532027,-18.298763149075256,-12.845554658680923,758.7124635404563,4.9345571073114884,-12.495959554948982,12.28723736748722,13.85453005197823,0.32058554309042064,1311.7703879666128
C1868,45.02791210082199,6.375613712175899,4.903391563783017,3.3921458734785257,-1.6171453636649116,10.965169160441526,64.31040631066588,-16.254671281003738,12.280175897479246,10.227420201500193,2.276734026492156,7.737522331015423,-1.3614395768562733,-1.6385113396221538,-9.454841408613138,0.21882765710876487,-3.151325253828229,1.6547429257794593,1.9710676340565574,1.4742603762174298,-0.44978698739341577,-3.696332380539533,-0.3099669517534402,-2.384529388222993,1.1209774851912302,0.3742639395162893,11.500620032263296,106.68975514305876,670.9001290896812,22.1917691802293,6.182132345914022,0.17085686404684824,1189.1826011465018
C1934,3.1551143022130814,13.244243755601874,19.416437808887814,7.642171548923905,-10.771516750712976,8.44933265577455,36.088391031024805,38.426832880389384,40.176244678248835,-10.28149794661404,14.379749704664887,-0.4592303050172085,0.10961506803685397,0.653715267806868,9.76189954935854,-0.29734850194540746,-1.7315459214820867,1.7124555849375271,-0.1053449670608984,-0.5802124683033724,2.4510396422060907,-1.4365112377738796,-0.8327664491453656,-1.0823373005004053,0.35801462415408164,-1.6347432994925943,10.340986086319653,105.16467178889368,670.2457508135635,18.69395669960575,3.7549999910791314,0.04396053486099819,1185.976580097748
C849,12.116933225705672,41.59920894394003,24.52103313167716,26.33367763319064,-19.650220451526334,41.435481873408335,152.61437818692036,134.30873261764071,128.23080435659216,-43.64106312958698,3.879716202663971,-51.41430942802279,12.584150435293498,85.59871644270372,147.29412644726142,-2.172864510939417,-4.856509890734703,2.155865878154592,28.76478623086482,-3.6302219530511626,157.54727926700022,231.41249784738312,11.717502864846805,178.00831852545505,74.88121811137675,-44.68572254724016,-14.610551356266702,-30.8918150943987,-14.738760689390624,536.5359893199229,142.8217760463985,-1.2836054432219874,1139.4133117973108
C452,1703.904953371831,148.3944537187519,282.5344643130642,-3.1016173139954906,-47.57151398710396,220.66115812992794,1713.7769733638772,-895.2285519688223,229.1731870698161,99.2061881822692,357.35535167126596,160.12529997327132,-27.549903137671123,-36.04712799509845,-211.61149000850418,3.1450762063470683,-71.64678619882365,37.83495991771105,37.57261200427129,44.28558540199137,8.661721447342709,-16.811867979240827,-1.9258581711631535,-8.117999753590302,-101.07053150425358,-0.9658829743414079,-12.672282821659353,-92.95015696825837,-1.7275094189859508,314.6065208648495,90.70986665032959,2.6605129451240677,929.7900925895337
C2625,1.8307809300458164,7.85267672202217,5.298277657797398,4.361955814274281,-3.266688732279749,10.397426084419424,26.080134768091114,50.69517407688679,38.553776916691234,-5.683609234583822,-6.385803915034293,3.3924475690545353,-0.3631715006590005,0.3611607583908011,1.805205743412325,-0.07307826236892949,-0.7622361378170184,-0.7510519661172368,0.8494891870349642,-0.10322785133458678,2.569482250769977,0.2965157594378214,2.1783364376615353,0.5940260511548987,-6.490700633721997,-9.804519235533364,612.4102568296669,8.49767904994644,-10.764636664172235,10.932832047763524,12.635138666799529,0.1903259446923477,895.754290230905
C1737,79.46804387048209,129.5324689032888,107.79536924276258,40.155796901499414,-50.37879155102453,39.03766430240643,151.41133202906212,128.0187221640701,2.1725639227149163,75.98593945636371,0.8429174942220992,-30.17286315715239,2.009393092731827,10.469520896392437,73.21803404404804,-1.877774416528543,7.597437664624506,3.1440168481255912,-1.5397054345258732,-6.906169380254729,14.510272765693125,17.145654790094824,-1.5306241516170822,10.77320072033978,-3.5031669894228075,-2.7901096572594275,-1.7420354683510642,0.9417823741335807,0.1468572836071253,-22.37720252641524,3.0389767747672574,-0.6001631174194274,784.5514278863772
C1932,248.88887988142136,179.3014592967989,257.3266050772547,117.40961001306754,-174.0208934636949,42.42905494611543,402.4730123440439,40.66110975636185,38.5641759130868,259.61707762742276,15.10861337508955,-64.39058997069984,4.074049790262723,24.491545251613168,165.78720056239163,-4.204075132604857,2.5370610460901157,26.311406268712773,9.163572232785043,-13.791604247411296,38.741767876019715,36.939690942170756,-3.441903663889529,22.023719969552154,-22.60619880164319,-0.2938465732040874,-2.9525024625783636,-5.453322621697698,1.3685514637812017,-39.746262360549146,-37.8137471366955,-1.6548393042436012,744.7895126624622
C2351,17.91304269863036,88.87368659624333,12.9209227902148,12.426626345537636,-32.55479000374637,28.0529834447418,178.91343021999884,83.4610986128121,7.598596588849078,34.64681270911854,71.69034475217384,-482.60796669003906,55.92656221449087,70.71461269781781,903.3144947224263,-23.31079948330978,24.20174022427778,85.71506108142697,-44.3760701171233,-44.85500364755299,19.93233810800695,-62.92297488967741,-35.89776919172979,-92.0237989716142,13.133396641251737,-88.21654550470019,-2.8813840458344155,24.1168033719091,0.9110597711697026,-140.90016969866107,-66.71734532649667,0.08535927530276492,712.0675175041351
C2109,260.2309341006605,96.53329711782123,54.645847674819166,58.78725136283926,-32.66054992581485,133.44998049370437,391.5318479240276,469.8987443053106,-99.99438287925,578.8335583639685,-334.78161933707605,71.27865876421976,-6.128132456867757,114.3378867393374,-49.862383198199055,5.503351795371579,-12.531741224429975,-32.78577354177965,75.22083658150761,8.573099637274597,190.96326780931474,351.0004094498617,37.5271372610473,290.1433776417852,35.152710029618376,40.039414936621036,-3.239589074330453,9.108572269389041,-1.2499547252189398,-4.38049255518534,-52.86799942229197,-7.489583266917473,659.3238820364431
C5030,2232.295747653742,-142.36819012523952,-19.828999123170846,-55.012817008505515,27.33925154921277,-29.138977162245006,-130.03248990927875,37.73109877892072,-9.01461150989454,-20.293049506971144,1.8994197810161542,-3.534910965077148,0.4339971577591957,-2.110848147446275,3.634045646981519,-1.6391882774639899,3.3060344957440084,-1.0439534042780703,-3.3730811808356123,-1.4441480624907717,-3.816653613166716,-4.635204135615485,-1.3345246617161037,-3.503244271421702,1.849709443700294,-1.136191155775951,-0.7514564738167613,1.3483149328326283,-0.10711827735816246,0.19277010370160647,-0.02240455194200324,-0.34922221462242564,648.3394497200154
C2110,5.128803418513087,18.07605399289519,9.1510642601583,15.065841567111901,-7.660064265632344,10.943329580187319,36.65015117738018,35.34909746089475,-26.07034887473019,6.706968896363482,-0.009646549803625191,-9.671313056207147,12.179268835960249,133.62642132097966,28.186066568843902,2.7767909392035133,-3.500599702908085,-37.27348095857714,62.344285308680945,12.714965828284214,218.15339020017007,374.33289753475526,42.06577701078436,308.16016145341615,114.50042639151083,45.60375653029351,0.48790044688378204,19.327672434298144,-1.8259473447382841,-17.209774204921725,-45.816066131213525,-8.053938447293772,589.3426994538484
C477,1670.324947438927,159.86076013413614,346.99115406024157,1352.7863028000897,-954.6513875541846,-179.22091019990077,-5.213880626969915,-199.6767867220489,51.187653484953735,-22.288871696035432,-40.21632339195585,31.506398216398146,0.20639215929700144,81.76000536630191,-25.131759161431244,2.3483610587666126,-18.275510548272557,-24.324391138653958,39.55424735771685,2.856239800719804,126.71077729538648,237.68140829055923,28.54332090379815,198.02917038682924,80.96772801142818,33.07366834730824,3.4376156263533377,15.637927706352768,-2.2961557692545176,-6.736277982742372,-28.138389678975447,-5.438806751240479,573.4742475618784
C2120,3.368041087125788,12.625646944190441,6.034272107930323,9.825987167664545,-4.39124926300304,7.37802550424729,23.70497824097631,23.1985807266362,-17.26800904513994,4.341113887211001,1.3411197052620316,-8.012263851779748,8.149372862379446,84.21475815921347,20.618282453221305,2.0270501610822884,-0.22734681053752026,-28.13886559046773,42.53071866551626,9.677838352712786,155.8869257742521,277.2068482836459,31.51134368166195,228.6537473523266,95.21652179129055,40.11352690124159,1.0972032919733077,20.660942003182576,-0.3077749226476354,-34.83975880473323,-37.03457667796214,-8.870583801758285,562.3478686059971
C247,107.00038935901665,136.9063230704938,41.67117949900989,53.962553757567775,-37.7113231135455,108.30365430104374,370.7800421511287,502.69024844143826,-326.21092675761867,918.2950377936692,590.2084578473405,158.94426796821193,-24.415395149177243,-40.88536669545536,-122.08378225966275,-0.09744361497523506,-41.2010167742602,17.19982077494121,23.69395851494787,8.365706066994067,-19.78398230158551,-8.579920655728849,-4.570394277730328,-5.208106173675072,-254.5062278582118,6.61688082715554,-10.007509326839346,-121.16924408289312,17.381476973316893,19.81438847703068,-28.381028387311265,1.6496256310643398,538.7666949144218
C2285,3.2855352310363557,12.309114284578047,5.886214032035873,9.585931787381059,-4.289809371155275,7.19544971646244,23.127766119956902,22.63043494428031,-16.84358162922876,4.2353782341864346,1.2953389377862188,-7.800052036321149,7.948288105035553,82.18570595870511,20.092971126903503,1.9754411874713926,-0.24165167508735053,-27.414425471782664,41.47360433072171,9.428021944905826,151.94706145444417,270.11507738003684,30.702126300375078,222.8002783393272,92.69190725282908,39.03334410718425,1.0628726225655554,20.07836457909343,-0.3087868703529508,-33.76046893193271,-36.06069574030418,-8.61892090464212,533.5351574062546
C1521,668.5416406144913,316.273666287669,247.3020642288264,616.1224271989203,-439.4820435670089,175.16194613704891,1005.8301706754249,444.8565402548754,239.83578626523388,483.80085451906666,222.73985048097924,-51.00041257810789,3.221419365446495,65.71947163790654,273.891378045957,-6.506618777797331,-35.57972778346794,33.345372847411845,28.954293581402215,-8.945408978791702,101.99348411052571,134.6261306472356,3.4445897001639603,96.93202402243398,-93.72161679586351,-12.14604045708351,-9.24993748956076,-53.269121809434736,8.06841882180716,-79.36243418754067,-80.39488901197235,0.26958452837635094,530.5908990677219
