src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
U53@DOM1,2931,0.987035141589901,0.0,3,0.0,0.029341521664960766,0.2980359702689379
C217$@DOM1,2291,1.0,0.0,5,0.0,0.017459624618070713,0.2837303257417507
C10$@DOM1,786,0.14376590330788805,0.0,124,0.0,1.0,0.2833973991493036
U399@DOM5,1353,1.0,0.0,1,0.0,0.0,0.27973939059086084
C7298$@DOM1,719,0.26564673157162727,0.0,47,0.0,1.0,0.2767998876423541
U400@C832,1577,1.0,0.0,1,0.0,0.14267596702599875,0.2754453754853816
C2162$@DOM1,633,0.21958925750394945,0.0,53,0.0,0.9968404423380727,0.2731295807661942
C3811$@DOM1,547,0.25045703839122485,0.0,50,0.0,1.0,0.271013006570205
C922$@DOM1,202,0.7326732673267327,0.0,33,0.0,0.7227722772277227,0.2695053237945282
C698$@DOM1,1699,1.0,0.0,6,0.0,0.21365509123013537,0.26891265850103696
C1015$@DOM1,520,0.3346153846153846,0.0,62,0.0,1.0,0.26780700439326033
U66@DOM1,23995,1.0,0.0,115,0.0,1.0,0.26659372470335685
C801$@DOM1,415,0.236144578313253,0.0,38,0.0,0.9975903614457832,0.2651199550459301
U1718@?,183,0.0,0.0,172,0.0,1.0,0.2630537141241027
NETWORK SERVICE@C8392,5,0.0,0.0,1,0.0,0.0,0.2582397676011896
NETWORK SERVICE@C1786,6,0.8333333333333334,0.0,1,0.0,0.0,0.25709815691437576
U292@DOM1,8489,1.0,0.0,32,0.0,0.9763222994463423,0.2568919640039746
U22@DOM1,81258,0.9745009722119669,0.0,17,0.0,1.0,0.2563482155657789
NETWORK SERVICE@C3058,22,0.9090909090909091,0.0,1,0.0,0.0,0.25534930113096543
C1114$@DOM1,14330,0.9976273551988835,0.0,23,0.0,1.0,0.2546787196171787
U7998@DOM1,373,0.5227882037533512,0.0,146,0.0,1.0,0.2541001894934456
C104$@DOM1,11933,0.9975697645185619,0.0,23,0.0,1.0,0.2523919452735467
U6044@DOM1,32,0.40625,0.0,11,0.0,0.59375,0.2518610138026631
U13@DOM1,3873,1.0,0.0,23,0.0,0.8840691970049057,0.24876413204990533
U5276@DOM1,10454,1.0,0.0,11,0.0,0.7844844078821503,0.2485485606429947
U24@DOM1,2650,1.0,0.0,26,0.0,0.8845283018867924,0.24699630760200042
C599$@DOM1,13082,0.9993120317994191,0.0,23,0.0,1.0,0.24696562047997128
U4509@DOM1,24,0.5,0.0,8,0.0,0.5,0.2447417281762535
U5821@DOM1,49,0.46938775510204084,0.0,9,0.0,0.5306122448979592,0.24471580076576305
C538$@DOM1,14212,1.0,0.0,23,0.0,1.0,0.2442923512097439
C123$@DOM1,13952,1.0,0.0,23,0.0,1.0,0.24378894350908709
U113@DOM1,4951,1.0,0.0,1,0.0,0.7592405574631388,0.2417335043014056
C1766$@DOM1,11118,1.0,0.0,23,0.0,1.0,0.24103362374040493
C523$@DOM1,4164,0.994716618635927,0.0,22,0.0,0.9877521613832853,0.24085623980345128
C1085$@DOM1,4369,0.9945067521171893,0.0,22,0.0,0.9906157015335317,0.24084889894891104
C3438$@DOM1,267,0.550561797752809,0.0,31,0.0,1.0,0.2402802620245298
C1794$@DOM1,9881,1.0,0.0,23,0.0,1.0,0.23978125019042695
U75@DOM1,7590,1.0,0.0,3,0.0,0.7650856389986824,0.2392765592752869
C2480$@DOM1,224,0.5892857142857143,0.0,41,0.0,1.0,0.237814548590908
C2588$@DOM1,290,0.9517241379310345,0.0,5,0.0,0.23103448275862068,0.237370484499404
C457$@DOM1,6676,0.9889155182744158,0.0,7,0.0,0.8457159976033553,0.23609078253454496
C1617$@DOM1,7859,1.0,0.0,23,0.0,1.0,0.2351229974501512
U1765@DOM1,1307,1.0,0.0,9,0.0,0.4881407804131599,0.23439970933107301
C988$@DOM1,4635,0.9956850053937433,0.0,21,0.0,0.9918015102481121,0.23397689403767197
