src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
U22@DOM1,54594,0.9405795508663956,0.0,21,1.0,0.9999816829688244,0.3079187068745205
U5580@?,16328,0.0,0.0,3,1.0,1.0,0.3017722948003081
U292@DOM1,14569,1.0,0.0,33,1.0,0.9774178049282723,0.2919342516585298
C1114$@DOM1,32065,0.9962576017464525,0.0,21,1.0,1.0,0.28919562497647167
C698$@DOM1,3869,1.0,0.0,6,1.0,0.15146032566554665,0.2884225494447489
U66@DOM1,35158,1.0,0.0,125,1.0,0.9998577848569316,0.28836811209117674
U78@DOM1,5615,1.0,0.0,45,1.0,0.9360641139804096,0.2864643277929927
C104$@DOM1,23483,0.9967636162330197,0.0,21,1.0,1.0,0.2863200384445199
U199@DOM1,1455,0.8254295532646048,0.0,27,1.0,0.90446735395189,0.28570036577748215
U53@DOM1,1235,0.9481781376518219,0.0,3,1.0,0.1020242914979757,0.2850680737855019
C1085$@DOM1,6084,0.9940828402366864,0.0,25,1.0,0.9880013149243918,0.2837453587169022
C599$@DOM1,23163,0.9993524154902215,0.0,21,1.0,1.0,0.2797591707816719
U24@DOM1,3489,0.999426769848094,0.0,31,1.0,0.9117225566064775,0.27879872221352353
C1617$@DOM1,18305,1.0,0.0,23,1.0,1.0,0.2775096697459698
C567$@DOM1,21299,1.0,0.0,21,1.0,1.0,0.27645827645993826
C538$@DOM1,19825,1.0,0.0,21,1.0,1.0,0.27567066462696554
C1794$@DOM1,15142,1.0,0.0,22,1.0,1.0,0.2748838517195993
C1766$@DOM1,14738,1.0,0.0,22,1.0,1.0,0.274359753228682
C988$@DOM1,4853,0.9921697918813105,0.0,21,1.0,0.9861941067381002,0.27281646449565744
C523$@DOM1,4952,0.9935379644588045,0.0,20,1.0,0.9822294022617124,0.26849434634542557
C123$@DOM1,12262,1.0,0.0,21,1.0,1.0,0.267059485672128
U7@DOM1,8637,1.0,0.0,20,1.0,0.9983790668056038,0.2637631042087192
U6@DOM1,6359,1.0,0.0,21,1.0,0.9966975939613146,0.26007776794032567
U113@DOM1,5245,1.0,0.0,1,1.0,0.7771210676835081,0.2587957760850067
U399@DOM5,364,1.0,0.0,1,1.0,0.0,0.24962745622061255
U9612@DOM1,10,0.5,0.0,2,1.0,0.5,0.248439418447282
U5101@DOM1,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C2521,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C742,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C291,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C241,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C2254,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C2057,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C2039,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1993,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1611,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C466,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1042,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1139,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U1991@DOM1,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1089,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1567,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1382,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U358@C1503,2,0.5,0.0,2,1.0,0.5,0.24769842868493575
U10497@DOM1,5,0.4,0.0,2,1.0,0.6,0.24671661833814984
C2096$@?,1115,0.0,0.0,2,1.0,1.0,0.24614120702222964
C101$@DOM1,6789,1.0,0.0,16,1.0,0.9899837973191928,0.24569521369125502
C1931$@DOM1,4583,1.0,0.0,21,1.0,1.0,0.24533909933860643
U20@DOM1,527,0.9943074003795066,0.0,20,1.0,0.855787476280835,0.24049945240651716
U94@DOM1,8767,1.0,0.0,3,1.0,0.9279114862552754,0.23865451575331087
U183@DOM5,126,1.0,0.0,1,1.0,0.0,0.23854411596566538
C1708$@DOM1,7054,1.0,0.0,17,1.0,1.0,0.2383896409634516
C1737$@DOM1,2193,1.0,0.0,22,1.0,0.970360237118103,0.23825143481105215
C553$@DOM1,6667,1.0,0.0,15,1.0,0.9899505024748763,0.23796635198261862
U12@DOM1,2833,0.9992940345923049,0.0,24,1.0,0.9989410518884575,0.23743497120629742
U63@DOM1,10126,1.0,0.0,15,1.0,0.9992099545723879,0.23601987394500423
ANONYMOUS LOGON@C586,67443,1.0,0.0,1,1.0,1.0,0.23496501183091834
U400@C832,450,1.0,0.0,1,1.0,0.19111111111111112,0.23386158550067226
U14@DOM1,9498,1.0,0.0,15,1.0,1.0,0.22923958159834024
U3@DOM1,4619,1.0,0.0,17,1.0,0.9974020350725266,0.22758242348027669
SYSTEM@C793,31,1.0,0.0,1,1.0,0.0,0.2253095487144957
C395$@DOM1,7271,1.0,0.0,14,1.0,0.9954614220877458,0.2252014307663882
U1534@C1432,6,0.3333333333333333,0.0,2,1.0,0.8333333333333334,0.2250722321886619
C3131$@DOM1,594,0.003367003367003367,0.0,10,1.0,0.9966329966329966,0.22419522351792875
U199@?,437,0.0,0.0,2,1.0,1.0,0.22387445497017278
U8891@DOM1,18,1.0,0.0,1,1.0,0.0,0.22342110551216987
U4@DOM1,4221,1.0,0.0,17,1.0,0.9976308931532812,0.2234141937488089
U1825@?,433,0.0,0.0,2,1.0,1.0,0.22302504013572422
U1718@?,16,0.0,0.0,14,1.0,1.0,0.2221253010487395
U65@C1669,1577,1.0,0.0,1,1.0,0.6100190234622701,0.22183904785463027
U8@DOM1,3885,1.0,0.0,17,1.0,0.9915057915057915,0.2217668594156499
U59@DOM1,1449,1.0,0.0,14,1.0,0.8178053830227743,0.2215961641853279
U73@?,188,0.0,0.0,1,1.0,1.0,0.22101071972348818
C1710$@DOM1,516,1.0,0.0,11,1.0,0.3875968992248062,0.22011015875684103
C9665$@DOM1,123,0.0,0.0,1,1.0,1.0,0.2190282346208542
C4858$@DOM1,109,0.0,0.0,1,1.0,1.0,0.21813308554046873
NETWORK SERVICE@C1929,9,1.0,0.0,1,1.0,0.0,0.21744044937002294
U10035@DOM67,9,1.0,0.0,1,1.0,0.0,0.21744044937002294
C2676$@DOM1,196,0.673469387755102,0.0,6,1.0,0.673469387755102,0.21740757953859258
U7761@DOM1,8,1.0,0.0,1,1.0,0.0,0.217319107035152
U8195@?,170,0.0,0.0,14,1.0,1.0,0.21693220011124925
C3390$@DOM1,98,0.0,0.0,1,1.0,1.0,0.2161580373548473
NETWORK SERVICE@C2472,7,1.0,0.0,1,1.0,0.0,0.21611722489438878
NETWORK SERVICE@C3547,7,1.0,0.0,1,1.0,0.0,0.21611722489438878
U79@C1731,1464,1.0,0.0,1,1.0,0.6243169398907104,0.21524739275721583
C3165$@DOM1,91,0.0,0.0,1,1.0,1.0,0.2149463759223894
NETWORK SERVICE@C1928,5,1.0,0.0,1,1.0,0.0,0.2149448973646929
C10353$@DOM1,5,1.0,0.0,1,1.0,0.0,0.2149448973646929
U1106@DOM3,5,1.0,0.0,1,1.0,0.0,0.2149448973646929
SYSTEM@C5450,5,1.0,0.0,1,1.0,0.0,0.2149448973646929
NETWORK SERVICE@C1946,6,1.0,0.0,1,1.0,0.0,0.2145176346029698
NETWORK SERVICE@C3245,6,1.0,0.0,1,1.0,0.0,0.2145176346029698
C2075$@DOM1,2118,1.0,0.0,23,1.0,1.0,0.2141330761463569
C798$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
NETWORK SERVICE@C1678,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C636,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C2012$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
NETWORK SERVICE@C1999,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U9612@DOM80,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U211@C936,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C492,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C4924,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C556,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U6835@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U25@DOM3,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U6942@DOM5,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C2882,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
NETWORK SERVICE@C4851,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
NETWORK SERVICE@C3086,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C5675$@DOM8,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C1121$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C3421$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U758@C2765,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C4827$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C3321$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C3429$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C5575$@DOM8,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C5655$@DOM8,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C5185$@DOM8,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C5683$@DOM1,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
C3976$@DOM8,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U1327@DOM5,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
NETWORK SERVICE@C2127,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C1141,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C2082,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C1479,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C1826,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C1555,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
NETWORK SERVICE@C1654,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
SYSTEM@C2527,1,1.0,0.0,1,1.0,0.0,0.21385465548713922
U200@DOM1,2411,1.0,0.0,1,1.0,0.8618830360846121,0.213686703410922
NETWORK SERVICE@C2186,4,1.0,0.0,1,1.0,0.0,0.21348324389575202
C2897$@DOM1,81,0.0,0.0,1,1.0,1.0,0.21311584373557502
C743$@DOM1,23512,1.0,0.0,11,1.0,1.0,0.21293808176493867
SYSTEM@C109,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
NETWORK SERVICE@C2125,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
C7489$@DOM1,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
NETWORK SERVICE@C1152,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
SYSTEM@C14319,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
SYSTEM@C2768,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
SYSTEM@C685,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
SYSTEM@C1500,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
SYSTEM@C217,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
NETWORK SERVICE@C3058,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
SYSTEM@C1771,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
SYSTEM@C611,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
NETWORK SERVICE@C3108,2,1.0,0.0,1,1.0,0.0,0.2129363620431196
U1829@?,228,0.0,0.0,2,1.0,1.0,0.21194262268362807
C4033$@DOM1,65,0.0,0.0,1,1.0,1.0,0.21124348695380224
U2057@DOM1,19,1.0,0.0,3,1.0,0.10526315789473684,0.21103984740290838
U5236@DOM1,19,1.0,0.0,3,1.0,0.10526315789473684,0.21103984740290838
