src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
C1646$@DOM1,1,0.0,0.0,1,1.0,0.0,0.3072052637921464
U199@DOM1,1344,0.8236607142857143,0.0,28,1.0,0.9025297619047619,0.283280640900648
C698$@DOM1,2993,1.0,0.0,8,1.0,0.1653859004343468,0.28307437635960464
U66@DOM1,37551,1.0,0.0,119,1.0,0.9998402173044659,0.2818039600226744
U8@DOM1,43810,1.0,0.0,35,1.0,0.9988358822186716,0.2799198944035942
U292@DOM1,15456,1.0,0.0,33,1.0,0.9825957556935818,0.2794312328172779
U78@DOM1,7740,1.0,0.0,43,1.0,0.9571059431524548,0.2774636879257699
U24@DOM1,2521,0.9992066640222134,0.0,29,1.0,0.8940896469654899,0.27460284531134205
C567$@DOM1,18722,1.0,0.0,30,1.0,1.0,0.2714954364380593
C1617$@DOM1,12471,1.0,0.0,29,1.0,1.0,0.26928019408874704
C104$@DOM1,23827,0.9979854786586645,0.0,21,1.0,1.0,0.2656082082442053
C599$@DOM1,32509,0.9992617429019656,0.0,21,1.0,1.0,0.2640368499551201
U4965@DOM1,1166,0.0,0.0,1,1.0,1.0,0.2637590056199419
C1114$@DOM1,25225,0.9991278493557978,0.0,21,1.0,1.0,0.262745600123213
C1085$@DOM1,4287,0.9911359925355726,0.0,21,1.0,0.9843713552600887,0.26265836515228713
C523$@DOM1,4327,0.9928356829211925,0.0,21,1.0,0.9801247977813727,0.26263629289449186
C123$@DOM1,12700,1.0,0.0,22,1.0,1.0,0.2603917580496504
U824@DOM1,946,0.7621564482029598,0.0,20,1.0,0.9175475687103594,0.2588478695583505
C1794$@DOM1,23841,1.0,0.0,21,1.0,1.0,0.25747425151899206
U399@DOM5,325,1.0,0.0,1,1.0,0.0,0.25568727489002707
U22@DOM1,35909,1.0,0.0,19,1.0,0.9999721518282325,0.2556067821743304
C988$@DOM1,3624,0.9900662251655629,0.0,20,1.0,0.9828918322295805,0.2554085925872718
U53@DOM1,1938,1.0,0.0,3,1.0,0.4055727554179567,0.25525327776923434
U358@C1993,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C291,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C1089,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C466,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C1611,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C1139,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C241,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C2039,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C2521,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C2254,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C742,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C1567,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
U358@C1503,2,0.5,0.0,2,1.0,0.5,0.25518676313935795
C1766$@DOM1,18649,1.0,0.0,21,1.0,1.0,0.2551715235781057
U113@DOM1,6232,1.0,0.0,1,1.0,0.8125802310654685,0.25472990026679454
U9612@DOM1,10,0.4,0.0,2,1.0,0.6,0.2539017476492762
C2096$@?,1007,0.0,0.0,2,1.0,1.0,0.25352662744354615
C538$@DOM1,12396,1.0,0.0,21,1.0,1.0,0.2530031530848874
U6561@?,1109,0.0,0.0,3,1.0,1.0,0.25180468637445563
U7@DOM1,9530,1.0,0.0,21,1.0,0.9986358866736621,0.2504009987175442
C2588$@DOM1,487,0.9835728952772074,0.0,6,1.0,0.2464065708418891,0.24858650902902701
U6@DOM1,7034,1.0,0.0,22,1.0,0.9974410008529997,0.24703589267462178
U358@C2057,3,0.3333333333333333,0.0,2,1.0,0.6666666666666666,0.24450944183768575
U358@C1382,3,0.3333333333333333,0.0,2,1.0,0.6666666666666666,0.24450944183768575
C2676$@DOM1,130,0.5461538461538461,0.0,4,1.0,0.5461538461538461,0.24218033375515813
U400@C832,412,1.0,0.0,1,1.0,0.2111650485436893,0.2396096150603887
C22560$@DOM1,258,0.0,0.0,1,1.0,1.0,0.23742117555651798
SYSTEM@C793,28,1.0,0.0,1,1.0,0.0,0.23529291158351584
C10054$@?,448,0.0,0.0,2,1.0,1.0,0.23522077267382147
SYSTEM@C2882,29,1.0,0.0,1,1.0,0.0,0.2351685498211089
C1708$@DOM1,6045,1.0,0.0,21,1.0,1.0,0.23363481555402832
U207@?,697,0.0,0.0,11,1.0,1.0,0.2334420431812313
U94@DOM1,8685,1.0,0.0,3,1.0,0.9319516407599309,0.23332157101038065
U73@?,369,0.0,0.0,2,1.0,1.0,0.23221169355863802
U1825@?,380,0.0,0.0,2,1.0,1.0,0.2320878529296433
U199@?,377,0.0,0.0,2,1.0,1.0,0.2320878529296433
U79@C1731,1462,1.0,0.0,1,1.0,0.6012311901504788,0.23184874896492025
U5236@DOM1,16,1.0,0.0,1,1.0,0.0,0.2317436978440337
U5305@DOM1,16,1.0,0.0,1,1.0,0.0,0.2317436978440337
U63@DOM1,8998,1.0,0.0,16,1.0,0.9985552344965548,0.23149668928426648
U65@C1669,1455,1.0,0.0,1,1.0,0.5979381443298969,0.23135375758774668
SYSTEM@C24680,27,1.0,0.0,1,1.0,0.037037037037037035,0.23017694205794936
C1931$@DOM1,4113,1.0,0.0,22,1.0,1.0,0.23006348116987374
C1737$@DOM1,2015,1.0,0.0,22,1.0,0.9602977667493796,0.22906380688700423
SYSTEM@C482,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
C3321$@DOM1,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
NETWORK SERVICE@C2125,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
NETWORK SERVICE@C2918,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
NETWORK SERVICE@C1678,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C2760,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
NETWORK SERVICE@C1628,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
C2012$@DOM1,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
U358@C1042,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C1797,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C3598,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
C243$@DOM1,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
C1121$@DOM1,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C14319,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C1771,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C1006,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C636,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
U6942@DOM5,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
SYSTEM@C492,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
C5185$@DOM8,1,1.0,0.0,1,1.0,0.0,0.22874973628012196
