src_user,z_total_events,z_success_ratio,z_fail_ratio,z_unique_dst,z_night_ratio,z_self_user_ratio
ANONYMOUS LOGON@C10,0.1970773362664382,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1003,0.19952182629197218,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1013,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C10171,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1030,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C10355,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1042,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1046,0.19463284624090424,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C10563,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1065,4.990130497916657,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C108,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C10888,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1089,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C109,0.19952182629197218,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1139,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1141,0.19952182629197218,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C1173,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C11774,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
ANONYMOUS LOGON@C12137,0.20074407130473917,0.12618466731731307,0.0,1.2977524498286348,0.0,0.1781653794434041
