src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
SYSTEM@C1555,1,1.0,0.0,1,1.0,0.0,0.2789661909866923
C698$@DOM1,1732,1.0,0.0,10,0.034064665127020784,0.16570438799076212,0.2644505072500628
U10497@DOM1,5,0.4,0.0,2,0.6,0.6,0.25652066601877443
U53@DOM1,560,0.9482142857142857,0.0,3,0.0375,0.10357142857142858,0.24696901964132567
U5580@?,8354,0.0,0.0,2,0.03770648790998324,1.0,0.24586032448328154
U399@DOM5,442,1.0,0.0,1,0.013574660633484163,0.0,0.24018405175442215
C16756$@C16756,20,0.7,0.0,1,0.0,0.0,0.23884272007655172
NETWORK SERVICE@C3058,17,0.7058823529411765,0.0,1,0.0,0.0,0.23757401548699275
U326@?,1,0.0,0.0,1,1.0,1.0,0.23626331927881905
U292@DOM1,6225,1.0,0.0,32,0.03710843373493976,0.9771887550200803,0.23565782330958684
U66@DOM1,16220,0.9999383477188656,0.0,98,0.03545006165228114,1.0,0.2352511425880175
U22@DOM1,39508,0.9673230738078364,0.0,17,0.02232459248759745,1.0,0.23514729054005035
C1085$@DOM1,5389,0.9962887363147152,0.0,29,0.022082018927444796,0.9944331044720728,0.23465169686507426
NETWORK SERVICE@C1929,4,1.0,0.0,1,0.25,0.0,0.23390674259246813
C2588$@DOM1,453,0.9646799116997793,0.0,5,0.011037527593818985,0.12582781456953643,0.23343432638981387
C1114$@DOM1,25284,0.9977851605758582,0.0,27,0.022662553393450403,1.0,0.2321233800386331
U7@DOM1,5885,1.0,0.0,21,0.11469838572642312,0.9957519116397621,0.23109432568761168
C523$@DOM1,5010,0.9968063872255489,0.0,25,0.015169660678642715,0.9922155688622755,0.2297683409512128
U400@C832,515,1.0,0.0,1,0.013592233009708738,0.141747572815534,0.2297626583918978
C988$@DOM1,4693,0.9970168335819305,0.0,26,0.020882164926486257,0.9938205838482846,0.22793791148179954
C538$@DOM1,11118,1.0,0.0,27,0.03058103975535168,1.0,0.22738215485566038
C104$@DOM1,13820,0.9975397973950796,0.0,23,0.02829232995658466,1.0,0.22610819053409947
C1794$@DOM1,7634,1.0,0.0,27,0.03602305475504323,1.0,0.22590568604189276
C1617$@DOM1,9693,1.0,0.0,27,0.027442484266996803,1.0,0.22517765078313923
C123$@DOM1,6290,1.0,0.0,27,0.03418124006359301,1.0,0.2250875843036021
U671@C3547,2,1.0,0.0,1,0.5,0.5,0.22443442757682608
U5236@DOM1,8,1.0,0.0,1,0.125,0.0,0.22338894332787307
C1766$@DOM1,7874,1.0,0.0,27,0.02590805181610363,1.0,0.22304500607424826
C599$@DOM1,12722,0.9993711680553372,0.0,23,0.029004873447571137,1.0,0.2220463531307869
U171@DOM1,10,1.0,0.0,1,0.1,0.0,0.22135828373078326
U183@DOM5,54,1.0,0.0,1,0.05555555555555555,0.0,0.21883653957465277
C567$@DOM1,10220,1.0,0.0,23,0.030724070450097847,1.0,0.21720297650677745
U346@DOM1,1959,1.0,0.0,7,0.49668198060234814,0.9954058192955589,0.21321416866108012
U199@DOM1,599,0.8096828046744574,0.0,19,0.0333889816360601,0.8931552587646077,0.21306056082241387
U24@DOM1,1705,1.0,0.0,24,0.01994134897360704,0.9026392961876832,0.21300317975462468
U1718@?,65,0.0,0.0,63,0.015384615384615385,1.0,0.21066869627537121
