src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
U53@DOM1,5096,0.9868524332810047,0.0,3,1.0,0.030612244897959183,0.3092621814901043
U22@DOM1,51110,0.9366268831931129,0.0,19,1.0,0.9999804343572687,0.29956749889646983
C1114$@DOM1,26448,0.9959543254688445,0.0,22,1.0,1.0,0.2952432121111822
C104$@DOM1,18699,0.9968447510562062,0.0,23,1.0,1.0,0.2905172876784836
U292@DOM1,17919,1.0,0.0,33,1.0,0.9806908867682348,0.28890081508888177
U4853@DOM1,119,0.2857142857142857,0.0,16,1.0,0.7142857142857143,0.28829283101870506
C599$@DOM1,22860,0.9983377077865266,0.0,22,1.0,1.0,0.28781990314118144
U66@DOM1,37448,1.0,0.0,110,1.0,0.999893185216834,0.28400753889926467
U24@DOM1,3858,0.9997407983411094,0.0,33,1.0,0.910057024364956,0.28009290506078777
U78@DOM1,6067,1.0,0.0,42,1.0,0.9381902093291578,0.27797678824353345
C538$@DOM1,21145,1.0,0.0,23,1.0,1.0,0.2759913704406399
C523$@DOM1,5121,0.9927748486623706,0.0,21,1.0,0.9820347588361648,0.2755000099677837
C988$@DOM1,4939,0.9931160153877303,0.0,22,1.0,0.9862320307754606,0.27452418963513514
C1085$@DOM1,5072,0.9911277602523659,0.0,20,1.0,0.9856072555205048,0.27280378158736385
C123$@DOM1,17716,1.0,0.0,22,1.0,1.0,0.27271689151979583
C1794$@DOM1,15225,1.0,0.0,22,1.0,1.0,0.2712805016124673
U151@?,1939,0.0,0.0,14,1.0,1.0,0.27106831766644357
C1035$@DOM1,16727,1.0,0.0,11,1.0,0.8318287798170623,0.27018166853639713
C1766$@DOM1,12876,1.0,0.0,23,1.0,1.0,0.2701072597403009
C567$@DOM1,13054,1.0,0.0,22,1.0,1.0,0.26932609015422215
C1617$@DOM1,11206,1.0,0.0,23,1.0,1.0,0.2641877593023988
U75@DOM1,13040,1.0,0.0,3,1.0,0.7654141104294478,0.261271114698964
U113@DOM1,8610,1.0,0.0,1,1.0,0.756678281068525,0.2587131693599568
U399@DOM5,404,1.0,0.0,1,1.0,0.0,0.25168550858542715
U5101@DOM1,4,0.5,0.0,2,1.0,0.5,0.25150052288971214
U358@C1503,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C1139,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C1089,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C1567,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C241,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C1993,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C2039,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C1611,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C2057,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C1382,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C2521,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C2254,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
U358@C742,2,0.5,0.0,2,1.0,0.5,0.25140728319661676
