src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
C1646$@DOM1,1,0.0,0.0,1,1.0,0.0,0.3087499968124583
U9485@DOM1,415,0.19036144578313252,0.0,6,1.0,0.19036144578313252,0.30225181530613177
U199@DOM1,1219,0.8146021328958163,0.0,25,1.0,0.8990976210008204,0.28754484078789055
U78@DOM1,6369,1.0,0.0,44,1.0,0.9495996231747527,0.28487151515547937
U66@DOM1,36991,1.0,0.0,128,1.0,0.9998918655889271,0.28485380079794553
U8@DOM1,46388,1.0,0.0,38,1.0,0.9998490989048892,0.28379247635558225
U292@DOM1,12435,1.0,0.0,33,1.0,0.9798150381986329,0.28346126389405224
C698$@DOM1,2375,1.0,0.0,9,1.0,0.14442105263157895,0.28163191240985275
U24@DOM1,2267,0.9995588883987648,0.0,30,1.0,0.9042787825319806,0.27499097550727525
C104$@DOM1,19173,0.9977051061388411,0.0,22,1.0,1.0,0.27478935917352
C599$@DOM1,29917,0.9994317612060033,0.0,22,1.0,1.0,0.2745754001869056
C523$@DOM1,3867,0.9925006464959917,0.0,21,1.0,0.9800879234548746,0.2737267565218757
C1085$@DOM1,4059,0.991869918699187,0.0,21,1.0,0.9847253017984725,0.27300789190181984
U7519@?,2028,0.0,0.0,2,1.0,1.0,0.27164138390258197
C1114$@DOM1,22949,0.9988670530306332,0.0,21,1.0,1.0,0.271533666321746
C567$@DOM1,15825,1.0,0.0,31,1.0,1.0,0.26956901219076246
C1794$@DOM1,24039,1.0,0.0,22,1.0,1.0,0.26895721803456596
C988$@DOM1,3681,0.9907633795164358,0.0,20,1.0,0.9842434121162728,0.2678984222475489
C18837$@DOM1,1353,1.0,0.0,7,1.0,0.11751662971175167,0.2666774204316402
C1766$@DOM1,16944,1.0,0.0,22,1.0,1.0,0.26270083582131454
U399@DOM5,285,1.0,0.0,1,1.0,0.0,0.26167027442109425
C123$@DOM1,11952,1.0,0.0,22,1.0,1.0,0.2597394106271561
C1617$@DOM1,11245,1.0,0.0,22,1.0,1.0,0.2585837246132878
C538$@DOM1,11665,1.0,0.0,21,1.0,1.0,0.25662794538570477
U53@DOM1,1404,1.0,0.0,2,1.0,0.33760683760683763,0.25658039448001513
U4965@DOM1,1184,0.0,0.0,1,1.0,1.0,0.2546923895092028
U20@DOM1,441,0.9931972789115646,0.0,20,1.0,0.8299319727891157,0.2530258947962195
U22@DOM1,38035,1.0,0.0,16,1.0,0.9999737084264493,0.2521096674498732
U6@DOM1,6506,1.0,0.0,21,1.0,0.997079618813403,0.25205100695693505
U113@DOM1,5337,1.0,0.0,1,1.0,0.7940790706389357,0.24827822325867244
U358@C291,4,0.5,0.0,2,1.0,0.5,0.24244944726360618
U7@DOM1,8236,1.0,0.0,17,1.0,0.9984215638659544,0.24190753283944944
C2096$@?,954,0.0,0.0,2,1.0,1.0,0.24178543894748483
U9612@DOM1,8,0.5,0.0,2,1.0,0.5,0.24173839340959025
U358@C1993,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C241,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C2039,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U11409@C24517,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C1503,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C2057,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C1611,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C1567,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C1042,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C1139,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C1089,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C1382,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C466,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C742,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
U358@C2521,2,0.5,0.0,2,1.0,0.5,0.24167772245137964
C1737$@DOM1,1785,1.0,0.0,24,1.0,0.9663865546218487,0.24095100192969854
C1708$@DOM1,5676,1.0,0.0,21,1.0,1.0,0.2407618470651588
SYSTEM@C793,29,1.0,0.0,1,1.0,0.0,0.23987110315026983
SYSTEM@C2882,28,1.0,0.0,1,1.0,0.0,0.23962085215010265
U400@C832,368,1.0,0.0,1,1.0,0.23097826086956522,0.2392919683760295
C2588$@DOM1,286,0.972027972027972,0.0,5,1.0,0.36363636363636365,0.23800375369080984
U63@DOM1,8698,1.0,0.0,16,1.0,0.9983904345826626,0.23761647810075626
U358@C2254,3,0.3333333333333333,0.0,2,1.0,0.6666666666666666,0.23699264570861855
U5101@DOM1,3,0.3333333333333333,0.0,2,1.0,0.6666666666666666,0.23699264570861855
