src_user,total_events,success_ratio,fail_ratio,unique_dst,night_ratio,self_user_ratio,iforest_score
U53@DOM1,789,0.9746514575411914,0.0,2,0.4600760456273764,0.0,0.26868626440874377
C698$@DOM1,2176,1.0,0.0,7,0.35110294117647056,0.1796875,0.26566542675536287
SYSTEM@C492,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
SYSTEM@C639,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
C243$@DOM1,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
C1121$@DOM1,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
SYSTEM@C96,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
U5914@C4666,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
NETWORK SERVICE@C1262,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
C3380$@DOM1,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
SYSTEM@C1599,1,1.0,0.0,1,1.0,0.0,0.25228294839792376
NETWORK SERVICE@C2186,2,1.0,0.0,1,1.0,0.0,0.2517250288256325
U66@DOM1,25027,1.0,0.0,106,0.34834378870819516,1.0,0.24984543577766338
U292@DOM1,8313,1.0,0.0,33,0.34776855527487066,0.9736557199566943,0.24672044637323276
U194@C2356,3,0.6666666666666666,0.0,2,1.0,0.6666666666666666,0.24438671815735358
C1114$@DOM1,12702,0.9948826956384821,0.0,22,0.35128326247834984,1.0,0.24254326031310147
C104$@DOM1,10008,0.9949040767386091,0.0,22,0.33902877697841727,1.0,0.238991366005065
U1718@?,110,0.0,0.0,108,0.2636363636363636,1.0,0.23567402854321817
U9612@DOM1,15,0.3333333333333333,0.0,2,0.6,0.6666666666666666,0.23418455334345833
C599$@DOM1,15328,0.9981080375782881,0.0,22,0.3408141962421712,1.0,0.23373146613801898
U24@DOM1,1752,1.0,0.0,28,0.2779680365296804,0.91324200913242,0.23358518792619276
U22@DOM1,35005,0.9419797171832596,0.0,14,0.32158263105270674,1.0,0.23183734811258905
C1527$@DOM1,1729,0.0,0.0,9,0.28802776171197225,1.0,0.23138652636448553
C567$@DOM1,14914,1.0,0.0,22,0.31446962585490146,1.0,0.23008599608670455
U164@DOM1,1025,1.0,0.0,4,0.3375609756097561,0.11317073170731708,0.22876683390107044
U225@?,9,0.0,0.0,3,1.0,1.0,0.22840458322562263
U199@DOM1,931,0.8367346938775511,0.0,16,0.3394199785177229,0.9108485499462943,0.22731469097540602
U26@DOM1,7,0.5714285714285714,0.0,2,1.0,0.8571428571428571,0.2264896207735706
U113@DOM1,4785,1.0,0.0,1,0.44054336468129573,0.8110762800417973,0.22638971117771156
U399@DOM5,294,1.0,0.0,1,0.3129251700680272,0.0,0.22455885774897832
C523$@DOM1,3422,0.9938632378725891,0.0,21,0.3766803039158387,0.9830508474576272,0.22441511249006918
C538$@DOM1,8190,1.0,0.0,22,0.35384615384615387,1.0,0.22377010093710348
